"vocab","reading","english","my_meaning","example_jp","example_en","example","lesson","section","page","textbook"
文字,もじ,character,"character, letter (writing)",高齢者（こうれいしゃ）には小（ちい）さい文字（もじ）が読（よ）みにくい。,Small letters are hard for elderly people to read.,,2,1,,まなぼう！日本語中上級
(問題を)解く,(もんだいを)とく,to solve,to solve (a problem),この社会（しゃかい）問題（もんだい）を解（と）くのは簡単（かんたん）ではない。,Solving this social problem isn't easy.,,2,1,,まなぼう！日本語中上級
上級,じょうきゅう,advanced level,advanced level,上級（じょうきゅう）レベルの介護（かいご）資格（しかく）を取（と）った。,I got an advanced-level caregiving qualification.,,2,1,,まなぼう！日本語中上級
一人旅,ひとりたび,solo travel,solo travel,定年後（ていねんご）に一人旅（ひとりたび）をする人（ひと）が増（ふ）えた。,More people travel alone after retirement.,,2,1,,まなぼう！日本語中上級
通信教育,つうしんきょういく,correspondence education,correspondence education,通信教育（つうしんきょういく）で介護（かいご）を学（まな）んでいる。,I'm studying caregiving through correspondence education.,,2,1,,まなぼう！日本語中上級
幅広い,はばひろい,wide-ranging,"wide-ranging, broad",高齢者（こうれいしゃ）には幅広（はばひろ）い支援（しえん）が必要（ひつよう）だ。,The elderly need wide-ranging support.,,2,1,,まなぼう！日本語中上級
知識,ちしき,knowledge,knowledge,介護（かいご）についての知識（ちしき）を身（み）につけた。,I acquired knowledge about caregiving.,,2,1,,まなぼう！日本語中上級
日本語能力試験,にほんごのうりょくしけん,JLPT,Japanese Language Proficiency Test (JLPT),日本語能力試験（にほんごのうりょくしけん）のN2に合格（ごうかく）した。,I passed the N2 level of the JLPT.,,2,1,,まなぼう！日本語中上級
流暢な,りゅうちょう,fluent,fluent,彼女（かのじょ）は流暢（りゅうちょう）な日本語（にほんご）を話（はな）す。,She speaks fluent Japanese.,,2,1,,まなぼう！日本語中上級
わがままな,,selfish,"selfish, willful",高齢者（こうれいしゃ）だからといってわがままを許（ゆる）してはいけない。,Just because someone is elderly doesn't mean their selfishness should be excused.,,2,1,,まなぼう！日本語中上級
従来,じゅうらい,conventionally,"conventionally, up to now",従来（じゅうらい）の制度（せいど）では対応（たいおう）できない。,The conventional system can't handle this.,,2,1,,まなぼう！日本語中上級
成育,せいいく,growth,"growth, development",子供（こども）の健（すこ）やかな成育（せいいく）を願（ねが）う。,We hope for the child's healthy growth.,,2,1,,まなぼう！日本語中上級
増大,ぞうだい,increase,"increase, growth",医療費（いりょうひ）の増大（ぞうだい）が問題（もんだい）になっている。,The increase in medical costs has become a problem.,,2,1,,まなぼう！日本語中上級
支援,しえん,support,"support, assistance",政府（せいふ）は子育（こそだ）て支援（しえん）を強化（きょうか）した。,The government strengthened childcare support.,,2,1,,まなぼう！日本語中上級
世代,せだい,generation,generation,若（わか）い世代（せだい）の負担（ふたん）が増（ふ）えている。,The burden on the younger generation is increasing.,,2,1,,まなぼう！日本語中上級
平均値,へいきんち,average value,average value,平均値（へいきんち）を見（み）ると出生率（しゅっしょうりつ）は下（さ）がっている。,"Looking at the average, the birthrate is falling.",,2,1,,まなぼう！日本語中上級
〜弱,じゃく,a little less than,"a little less than, e.g. 十人弱",参加者（さんかしゃ）は百人弱（ひゃくにんじゃく）だった。,There were a little under a hundred participants.,,2,1,,まなぼう！日本語中上級
補助線,ほじょせん,auxiliary line,auxiliary line (geometry),図（ず）に補助線（ほじょせん）を引（ひ）いて考（かんが）えた。,I drew an auxiliary line on the diagram and thought it through.,,2,1,,まなぼう！日本語中上級
ばらつき,,variation,"variation, dispersion, unevenness",地域（ちいき）によって出生率（しゅっしょうりつ）にばらつきがある。,There is variation in the birthrate depending on the region.,,2,1,,まなぼう！日本語中上級
世の中,よのなか,society,"the world, society",世（よ）の中（なか）は少子高齢化（しょうしこうれいか）が進（すす）んでいる。,The world is experiencing the progression of the declining birthrate and aging population.,,2,1,,まなぼう！日本語中上級
導入,どうにゅう,introduction,introduction (of a system),新（あたら）しい制度（せいど）を導入（どうにゅう）した。,A new system was introduced.,,2,1,,まなぼう！日本語中上級
ファーストフード,,fast food,fast food,若（わか）い世代（せだい）はファーストフードをよく食（た）べる。,The younger generation eats fast food often.,,2,1,,まなぼう！日本語中上級
労力,ろうりょく,labor,"labor, effort",育児（いくじ）には多（おお）くの労力（ろうりょく）がかかる。,Childcare requires a lot of labor/effort.,,2,1,,まなぼう！日本語中上級
雇用,こよう,employment,employment,高齢者（こうれいしゃ）の雇用（こよう）を促進（そくしん）する。,They are promoting the employment of elderly people.,,2,1,,まなぼう！日本語中上級
危機的な,ききてき,critical,"critical, in crisis",年金制度（ねんきんせいど）は危機的（ききてき）な状況（じょうきょう）にある。,The pension system is in a critical situation.,,2,1,,まなぼう！日本語中上級
そのまま,,as is,"as is, unchanged",この問題（もんだい）をそのまま放置（ほうち）することはできない。,We can't just leave this problem as it is.,,2,1,,まなぼう！日本語中上級
ケース,,case,"case, instance",こういうケースは珍（めずら）しくない。,Cases like this aren't rare.,,2,1,,まなぼう！日本語中上級
悲観,ひかん,pessimism,pessimism,将来（しょうらい）を悲観（ひかん）してばかりもいられない。,We can't just keep being pessimistic about the future.,,2,1,,まなぼう！日本語中上級
雇う,やとう,to hire,"to hire, employ",会社（かいしゃ）は新（あたら）しく社員（しゃいん）を雇（やと）った。,The company newly hired an employee.,,2,1,,まなぼう！日本語中上級
独立,どくりつ,independence,independence,子供（こども）が独立（どくりつ）して家（いえ）を出（で）た。,The child became independent and left home.,,2,1,,まなぼう！日本語中上級
夫婦,ふうふ,married couple,married couple,あの夫婦（ふうふ）は共働（ともばたら）きだ。,That couple both work.,,2,1,,まなぼう！日本語中上級
前半,ぜんはん,first half,first half,20代（だい）前半（ぜんはん）で結婚（けっこん）する人（ひと）は減（へ）っている。,The number of people who marry in their early twenties is decreasing.,,2,1,,まなぼう！日本語中上級
登校,とうこう,going to school,going to school,子供（こども）が毎日（まいにち）元気（げんき）に登校（とうこう）している。,The child goes to school energetically every day.,,2,1,,まなぼう！日本語中上級
評判,ひょうばん,reputation,reputation,この保育園（ほいくえん）は評判（ひょうばん）がいい。,This nursery school has a good reputation.,,2,1,,まなぼう！日本語中上級
魅力的な,みりょくてき,attractive,"attractive, charming",子育（こそだ）て支援（しえん）が魅力的（みりょくてき）な自治体（じちたい）に人（ひと）が集（あつ）まる。,People gather in municipalities with attractive childcare support.,,2,1,,まなぼう！日本語中上級
秘訣,ひけつ,secret,"secret, key (to success)",長寿（ちょうじゅ）の秘訣（ひけつ）は規則正（きそくただ）しい生活（せいかつ）だ。,The secret to longevity is a regular lifestyle.,,2,1,,まなぼう！日本語中上級
子育て,こそだて,child-rearing,child-rearing,夫婦（ふうふ）で子育（こそだ）てをしている。,The couple is raising their children together.,,2,1,,まなぼう！日本語中上級
別人,べつじん,different person,a different/changed person,引退後（いんたいご）の彼（かれ）はまるで別人（べつじん）のようだ。,"After retiring, he seems like a completely different person.",,2,1,,まなぼう！日本語中上級
